transaction_id,customer_id,product_id,price,product_name_trans,category_trans,purchase_location,city,transaction_date,quantity,payment_method,discount,payment_status,customer_name_masked,email_masked,phone_masked,product_name_prod,category_prod,product_name_standardized,revenue,cost_ratio,total_cost,profit,profit_margin_pct,transaction_year,transaction_month,transaction_week,day_of_week,discount_rate
2924,237,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-03-23,5,Upi,0.2,Successful,8f77896610f099b2,11e049655d79a4e8,db1b73966704f883,Mixer Grinder,Home Appliances,Mixer Grinder,74999.8,0.7,52500.0,22499.800000000003,29.999813332835558,2026,3,13,Monday,2.666666666666667e-06
2925,366,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-10-31,1,Cash,0.35,Successful,1b8ec3afb7141265,bd934298d3abc702,247416cf0e4743ff,Sofa,Furniture,Sofa,79999.65,0.6,48000.0,31999.649999999994,39.99973749885155,2025,10,44,Friday,4.375e-06
2926,641,102,70000.0,Phone,Electronics,online,Bangalore,2025-06-08,2,Netbanking,0.2,Successful,20393abbf0a5f42a,119865a39326e5ff,fbf02d6be7f218c8,Phone,Electronics,Phone,139999.8,0.8,112000.0,27999.79999999999,19.999885714122442,2025,6,23,Sunday,1.4285714285714286e-06
2927,274,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-03-13,3,Netbanking,0.15,Successful,71e65e47733c10ec,368355a74648ef7d,6b31ec06431aba0a,Dining Table,Furniture,Dining Table,149999.85,0.6,90000.0,59999.850000000006,39.999939999940004,2026,3,11,Friday,1e-06
2928,71,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-08-23,2,Netbanking,0.05,Successful,a320b78b766fa5b8,0d8c52797fb7751a,277800cd18584d8a,Mixer Grinder,Home Appliances,Mixer Grinder,29999.95,0.7,21000.0,8999.95,29.99988333313889,2025,8,34,Saturday,1.6666666666666667e-06
2929,597,105,45000.0,Tv,Electronics,offline,Bangalore,2026-01-26,4,Netbanking,0.2,Successful,d14993ce09cca9af,90c0ba13f62b2060,28e76d72856b8f68,TV,Electronics,TV,179999.8,0.8,144000.0,35999.79999999999,19.99991111101234,2026,1,5,Monday,1.1111111111111112e-06
2930,65,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2026-01-17,5,Card,0.15,Successful,17edef64da142f4e,28eb17f49201885a,85932c6e6fd8f308,Refrigerator,Home Appliances,Refrigerator,324999.85,0.7,227500.0,97499.84999999998,29.999967692292778,2026,1,3,Saturday,4.615384615384615e-07
2931,93,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-06-07,3,Netbanking,0.1,Successful,7e00accf00cead7f,97b76a6e805a3103,888aa621ac73f364,Shoes,Clothing,Shoes,23999.9,0.5,12000.0,11999.900000000001,49.99979166579861,2025,6,23,Saturday,4.166666666666667e-06
2932,592,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-01-08,5,Upi,0.35,Successful,a7e54a0ab0b88006,0c11529852af18e3,f2dfbc046332200e,Microwave,Home Appliances,Microwave,224999.65,0.7,157500.0,67499.65,29.99989111094173,2026,1,2,Thursday,1.5555555555555554e-06
2933,964,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2026-03-17,5,Netbanking,0.4,Successful,427f4cb3a298bd14,aa20d1f931462afc,1511f171ca4e6915,Refrigerator,Home Appliances,Refrigerator,324999.6,0.7,227500.0,97499.59999999998,29.999913846047804,2026,3,12,Tuesday,1.2307692307692308e-06
2934,202,101,250000.0,Laptop,Electronics,online,Delhi,2025-04-29,5,Netbanking,0.15,Successful,28139dcbd69d7fa0,e985e8275c8f5cb0,0b8189e6663e7542,Laptop,Electronics,Laptop,1249999.85,0.8,1000000.0,249999.8500000001,19.999990399998854,2025,4,18,Tuesday,1.2e-07
2935,518,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-08-16,3,Card,0.35,Successful,f15dd6d141b8f24b,73563d74e97b99f4,41239b58229e8ada,Refrigerator,Home Appliances,Refrigerator,194999.65,0.7,136500.0,58499.649999999994,29.999874358748848,2025,8,33,Saturday,1.7948717948717948e-06
2936,153,105,45000.0,Tv,Electronics,online,Hyderabad,2026-03-27,3,Netbanking,0.1,Successful,8fd8aea3fddf97ad,dc582723a631e838,2a996fe78714f0e9,TV,Electronics,TV,134999.9,0.8,108000.0,26999.899999999994,19.999940740696843,2026,3,13,Friday,7.407407407407408e-07
2937,124,102,70000.0,Phone,Electronics,offline,Mumbai,2026-01-03,4,Cash,0.35,Successful,9b190645b04ab9d0,276fea00453e70f8,55776fa815af276b,Phone,Electronics,Phone,279999.65,0.8,224000.0,55999.65000000002,19.999899999875005,2026,1,1,Saturday,1.2499999999999999e-06
2938,457,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-06-11,3,Netbanking,0.35,Successful,f42e4ebacef944d4,6f10365a4404fd1e,de74b021e979689e,Phone,Electronics,Phone,209999.65,0.8,168000.0,41999.649999999994,19.99986666644444,2025,6,24,Wednesday,1.6666666666666667e-06
2939,27,101,250000.0,Laptop,Electronics,offline,Chennai,2026-01-28,4,Card,0.3,Successful,a56877142293990a,ead5aa33193dd71a,611f3f045dedfe7f,Laptop,Electronics,Laptop,999999.7,0.8,800000.0,199999.69999999995,19.9999759999928,2026,1,5,Wednesday,3e-07
2940,404,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-07-22,2,Cash,0.25,Successful,02be762a66914474,0e9ee4a1872c6f7f,ea1d5acca579d3f3,Mixer Grinder,Home Appliances,Mixer Grinder,29999.75,0.7,21000.0,8999.75,29.999416661805515,2025,7,30,Tuesday,8.333333333333334e-06
2941,391,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-10-05,5,Netbanking,0.35,Successful,a16af2bc79dd4163,8cc5be48dcd9fd73,3a434a9e99ad51e4,Dining Table,Furniture,Dining Table,249999.65,0.6,150000.0,99999.65,39.9999159998824,2025,10,40,Sunday,1.4e-06
2942,768,106,80000.0,Sofa,Furniture,online,Chennai,2025-08-31,3,Cash,0.3,Successful,f5c9a7e0e23361eb,69ebab083c8f2ad4,87f75868b4a18091,Sofa,Furniture,Sofa,239999.7,0.6,144000.0,95999.70000000001,39.99992499990625,2025,8,35,Sunday,1.2499999999999999e-06
2943,476,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-03-03,4,Cash,0.25,Successful,5e35be357c19ee92,fe68261364e12faa,1f0840d856d634fb,Microwave,Home Appliances,Microwave,179999.75,0.7,125999.99999999999,53999.750000000015,29.999902777642756,2026,3,10,Tuesday,1.388888888888889e-06
2944,876,106,80000.0,Sofa,Furniture,offline,Chennai,2026-02-22,1,Netbanking,0.35,Successful,b94d1ccb10e08f81,49d0d63861912ee0,2ef4bfd6e9e92c14,Sofa,Furniture,Sofa,79999.65,0.6,48000.0,31999.649999999994,39.99973749885155,2026,2,8,Sunday,4.375e-06
2945,625,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2026-03-29,2,Netbanking,0.05,Successful,5ecf18a378e6d083,23b5e628d008fed9,468c5d33f713d78b,Refrigerator,Home Appliances,Refrigerator,129999.95,0.7,91000.0,38999.95,29.999973076912724,2026,3,13,Sunday,3.8461538461538463e-07
2946,857,105,45000.0,Tv,Electronics,online,Bangalore,2025-08-06,5,Cash,0.2,Successful,46c828493355a1a9,561e82ae19e70269,a5787464baddb753,TV,Electronics,TV,224999.8,0.8,180000.0,44999.79999999999,19.999928888825675,2025,8,32,Wednesday,8.88888888888889e-07
2947,370,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-07-03,5,Cash,0.4,Successful,f09e7b4963ec5b6f,1b7eaa8b1795b9e0,534d0cdaafaf5448,Mixer Grinder,Home Appliances,Mixer Grinder,74999.6,0.7,52500.0,22499.600000000006,29.99962666467555,2025,7,27,Thursday,5.333333333333334e-06
2948,54,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-10-04,3,Upi,0.4,Successful,97db10e2fd05f257,0195aa9ec72b4260,241b4d6689beccca,Shirt,Clothing,Shirt,3899.6,0.5,1950.0,1949.6,49.99487126884809,2025,10,40,Saturday,0.00010256410256410257
2949,905,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-11-17,5,Card,0.25,Successful,d143b1b632b86766,fe03244ee0d90c58,101212b41a089528,Shirt,Clothing,Shirt,6499.75,0.5,3250.0,3249.75,49.99807684910958,2025,11,47,Monday,3.846153846153846e-05
2950,18,104,8000.0,Shoes,Clothing,online,Mumbai,2026-01-03,5,Card,0.35,Successful,675d715090db879b,6dff7a8fc3476c29,cdb7a3f5a430e4d6,Shoes,Clothing,Shoes,39999.65,0.5,20000.0,19999.65,49.99956249617185,2026,1,1,Saturday,8.75e-06
2951,822,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-09-09,2,Cash,0.25,Successful,5ed2feef0c524462,677176272a18625c,bd664d2698e3a25a,Shirt,Clothing,Shirt,2599.75,0.5,1300.0,1299.75,49.995191845369746,2025,9,37,Tuesday,9.615384615384615e-05
2952,302,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-09-17,5,Cash,0.35,Successful,44cf9dfa9f9f32fc,b223f41052e04d44,70ca7d3d0d00a01b,Laptop,Electronics,Laptop,1249999.65,0.8,1000000.0,249999.6499999999,19.99997759999372,2025,9,38,Wednesday,2.7999999999999997e-07
2953,657,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-11-13,5,Cash,0.2,Successful,ac2a2272e7e1d5a7,10d4b1de40c7c0c5,107d67bd9c3de85a,Shoes,Clothing,Shoes,39999.8,0.5,20000.0,19999.800000000003,49.99974999875,2025,11,46,Thursday,5e-06
2954,947,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-08-10,5,Card,0.4,Successful,01f153adb1bce0a4,c6907a70aed4796a,ddea806ad85c38d2,Shoes,Clothing,Shoes,39999.6,0.5,20000.0,19999.6,49.999499994999944,2025,8,32,Sunday,1e-05
2955,733,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-11-05,5,Cash,0.35,Successful,0c45f7b318d15f9b,e5bb963bf46dafd4,983adb0db8f2d81a,Mixer Grinder,Home Appliances,Mixer Grinder,74999.65,0.7,52500.0,22499.649999999994,29.999673331808875,2025,11,45,Wednesday,4.666666666666666e-06
2956,173,102,70000.0,Phone,Electronics,offline,Delhi,2025-12-30,5,Upi,0.05,Successful,f824a6f9dd0d1d40,5c13771a40b5ca24,41560f1c1933f06b,Phone,Electronics,Phone,349999.95,0.8,280000.0,69999.95000000001,19.99998857142694,2025,12,1,Tuesday,1.4285714285714287e-07
2957,366,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-08-31,3,Netbanking,0.2,Successful,1b8ec3afb7141265,bd934298d3abc702,247416cf0e4743ff,Mixer Grinder,Home Appliances,Mixer Grinder,44999.8,0.7,31499.999999999996,13499.800000000007,29.99968888750618,2025,8,35,Sunday,4.444444444444445e-06
2958,806,105,45000.0,Tv,Electronics,online,Chennai,2025-08-14,3,Card,0.05,Successful,1d567c4be1298314,eda0d066de0c3ca3,a97cc653582c69f2,TV,Electronics,TV,134999.95,0.8,108000.0,26999.95000000001,19.999970370359403,2025,8,33,Thursday,3.703703703703704e-07
2959,67,103,1300.0,Shirt,Clothing,offline,Chennai,2025-07-13,2,Cash,0.35,Successful,43cb0dc4ed75b5c1,9004e00ad700fab6,8b770af237b90894,Shirt,Clothing,Shirt,2599.65,0.5,1300.0,1299.65,49.99326832458216,2025,7,28,Sunday,0.0001346153846153846
2960,76,105,45000.0,Tv,Electronics,offline,Chennai,2026-04-13,4,Netbanking,0.2,Successful,cdbc822ec2cd11e6,ef7dc4dab5e8acba,44d79e816f978180,TV,Electronics,TV,179999.8,0.8,144000.0,35999.79999999999,19.99991111101234,2026,4,16,Monday,1.1111111111111112e-06
2961,396,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-09-06,4,Card,0.1,Successful,39a60f3cedde37cf,5bb28262421ee2d7,2a6a6e9c52b2ad15,Shoes,Clothing,Shoes,31999.9,0.5,16000.0,15999.900000000001,49.99984374951172,2025,9,36,Saturday,3.125e-06
2962,437,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-05-05,2,Card,0.15,Successful,219ffc9bc99cded3,9a88d4ef2d517b3d,7d237e9f73617e08,Mixer Grinder,Home Appliances,Mixer Grinder,29999.85,0.7,21000.0,8999.849999999999,29.99964999824999,2025,5,19,Monday,4.9999999999999996e-06
2963,599,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-06-18,2,Card,0.15,Successful,d4179bea3f0441b4,93864527c7fcbf7a,cf2c5b4ad1144d7b,Dining Table,Furniture,Dining Table,99999.85,0.6,60000.0,39999.850000000006,39.999909999865004,2025,6,25,Wednesday,1.5e-06
2964,567,105,45000.0,Tv,Electronics,offline,Bangalore,2025-11-05,3,Netbanking,0.1,Successful,d180add25007f094,441e1297abfc5938,9f4212bcf30d8f38,TV,Electronics,TV,134999.9,0.8,108000.0,26999.899999999994,19.999940740696843,2025,11,45,Wednesday,7.407407407407408e-07
2965,500,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-06-15,3,Upi,0.15,Successful,dc4673b59d741244,2cff20ae382ddcc0,08345fa5910ced2c,Mixer Grinder,Home Appliances,Mixer Grinder,44999.85,0.7,31499.999999999996,13499.850000000002,29.999766665888895,2025,6,24,Sunday,3.3333333333333333e-06
2966,142,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-06-26,5,Cash,0.3,Successful,005b25a9ad3ea672,76bdc12d772085b3,7c8a3e3bdb278656,Microwave,Home Appliances,Microwave,224999.7,0.7,157500.0,67499.70000000001,29.999906666542227,2025,6,26,Thursday,1.3333333333333332e-06
2967,955,105,45000.0,Tv,Electronics,offline,Bangalore,2025-07-28,3,Netbanking,0.25,Successful,7c9d85956d697c86,68e156c5b6f75d72,7720d09d49243480,TV,Electronics,TV,134999.75,0.8,108000.0,26999.75,19.999851851577503,2025,7,31,Monday,1.8518518518518519e-06
2968,628,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-06-25,5,Cash,0.1,Successful,b592eef5df99008c,69446e6136f5713c,488e33a576ab42bd,Mixer Grinder,Home Appliances,Mixer Grinder,74999.9,0.7,52500.0,22499.899999999994,29.999906666542213,2025,6,26,Wednesday,1.3333333333333334e-06
2969,198,103,1300.0,Shirt,Clothing,online,Chennai,2025-04-21,5,Upi,0.1,Successful,d2480b6d426d6171,f8a54c82224044f3,c760ff77be344aea,Shirt,Clothing,Shirt,6499.9,0.5,3250.0,3249.8999999999996,49.99923075739626,2025,4,17,Monday,1.5384615384615384e-05
2970,141,104,8000.0,Shoes,Clothing,online,Bangalore,2025-09-12,5,Upi,0.2,Successful,9a234311e79417c9,8ccd8b3f92b5f055,ee6e1f649d7f4978,Shoes,Clothing,Shoes,39999.8,0.5,20000.0,19999.800000000003,49.99974999875,2025,9,37,Friday,5e-06
2971,617,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-12-11,5,Upi,0.15,Successful,0bc8672287f96bf0,53df37dc863c7c2c,92cef5488f9a3042,Microwave,Home Appliances,Microwave,224999.85,0.7,157500.0,67499.85,29.999953333302226,2025,12,50,Thursday,6.666666666666666e-07
2972,144,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-11-03,3,Upi,0.3,Successful,dc70b4aeedf2df06,4831cc25eea3fb92,63a6444c7a0c35d0,Microwave,Home Appliances,Microwave,134999.7,0.7,94500.0,40499.70000000001,29.999844444098773,2025,11,45,Monday,2.222222222222222e-06
2973,408,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-07-09,3,Upi,0.35,Successful,3363701500fa6fa6,a8b84f9556decf5b,22a8272e68a88800,Shoes,Clothing,Shoes,23999.65,0.5,12000.0,11999.650000000001,49.9992708226995,2025,7,28,Wednesday,1.4583333333333333e-05
2974,800,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-05-29,4,Cash,0.2,Successful,7ee9eb8116f7502e,20f683d3b5037159,76fc10e1c42775ba,Sofa,Furniture,Sofa,319999.8,0.6,192000.0,127999.79999999999,39.99996249997656,2025,5,22,Thursday,6.25e-07
2975,962,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-02-25,3,Upi,0.05,Successful,d313229ba43ddaac,398c493ff5576a4e,e9a0675af672d94c,Shoes,Clothing,Shoes,23999.95,0.5,12000.0,11999.95,49.99989583311632,2026,2,9,Wednesday,2.0833333333333334e-06
2976,644,101,250000.0,Laptop,Electronics,online,Delhi,2025-07-30,1,Netbanking,0.1,Successful,ecd24ceb19934a18,c0c895a7901a815a,da93bd4e01589ef9,Laptop,Electronics,Laptop,249999.9,0.8,200000.0,49999.899999999994,19.9999679999872,2025,7,31,Wednesday,4.0000000000000003e-07
2977,968,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-03-02,4,Netbanking,0.4,Successful,eee41aaeadb2ad6a,427a194268399f89,e97d860afb99883d,Mixer Grinder,Home Appliances,Mixer Grinder,59999.6,0.7,42000.0,17999.6,29.9995333302222,2026,3,10,Monday,6.666666666666667e-06
2978,456,101,250000.0,Laptop,Electronics,online,Chennai,2026-03-03,1,Cash,0.05,Successful,aba004e3e557d4ae,94d7b9c688eea73b,e5f48150c9094972,Laptop,Electronics,Laptop,249999.95,0.8,200000.0,49999.95000000001,19.999983999996804,2026,3,10,Tuesday,2.0000000000000002e-07
2979,306,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-11-20,1,Netbanking,0.35,Successful,1557c70228280cd4,1c3ba64671afc977,029f7e5888fc036c,Refrigerator,Home Appliances,Refrigerator,64999.65,0.7,45500.0,19499.65,29.999623074893485,2025,11,47,Thursday,5.384615384615385e-06
2980,594,104,8000.0,Shoes,Clothing,online,Mumbai,2026-01-16,2,Netbanking,0.25,Successful,af99b1d079546854,31ffc1963b365027,75503a2042a1c929,Shoes,Clothing,Shoes,15999.75,0.5,8000.0,7999.75,49.99921873779278,2026,1,3,Friday,1.5625e-05
2981,396,102,70000.0,Phone,Electronics,online,Hyderabad,2026-01-23,2,Cash,0.25,Successful,39a60f3cedde37cf,5bb28262421ee2d7,2a6a6e9c52b2ad15,Phone,Electronics,Phone,139999.75,0.8,112000.0,27999.75,19.99985714260204,2026,1,4,Friday,1.7857142857142857e-06
2982,293,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-01-04,5,Netbanking,0.25,Successful,4f37435bce3273ce,8f09918436710097,d3fdaf146a81c7ec,Microwave,Home Appliances,Microwave,224999.75,0.7,157500.0,67499.75,29.9999222221358,2026,1,1,Sunday,1.111111111111111e-06
2983,994,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-09-09,3,Cash,0.1,Successful,47b1c74f21e513f4,8672aafa02555cce,73a9bc5f0ee32063,Sofa,Furniture,Sofa,239999.9,0.6,144000.0,95999.9,39.99997499998958,2025,9,37,Tuesday,4.1666666666666667e-07
2984,771,102,70000.0,Phone,Electronics,offline,Bangalore,2026-02-02,3,Cash,0.4,Successful,8af8a6a4e8cffeec,dee9b85f2c6488ba,5d36717ad57decd1,Phone,Electronics,Phone,209999.6,0.8,168000.0,41999.600000000006,19.99984761875737,2026,2,6,Monday,1.904761904761905e-06
2985,798,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-01-28,2,Cash,0.3,Successful,77e7a89cec351f16,f9402bb7fa3a98d6,0546e520cb17ef8b,Mixer Grinder,Home Appliances,Mixer Grinder,29999.7,0.7,21000.0,8999.7,29.999299992999934,2026,1,5,Wednesday,9.999999999999999e-06
2986,489,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-12-28,5,Netbanking,0.3,Successful,2e97a292838b3bcc,8fd6b10066f7c23d,1419c3fdc299ec2c,Microwave,Home Appliances,Microwave,224999.7,0.7,157500.0,67499.70000000001,29.999906666542227,2025,12,52,Sunday,1.3333333333333332e-06
2987,284,103,1300.0,Shirt,Clothing,online,Chennai,2025-06-25,3,Card,0.4,Successful,39ed974209d3ddf7,b1d66dba0977c06e,ee84a3f41b9b0491,Shirt,Clothing,Shirt,3899.6,0.5,1950.0,1949.6,49.99487126884809,2025,6,26,Wednesday,0.00010256410256410257
2988,625,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-01-02,1,Upi,0.3,Successful,5ecf18a378e6d083,23b5e628d008fed9,468c5d33f713d78b,Shirt,Clothing,Shirt,1299.7,0.5,650.0,649.7,49.98845887512503,2026,1,1,Friday,0.00023076923076923076
2989,666,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-05-10,5,Card,0.2,Successful,0ee3d5b2e9766c07,9fb4a38405296dc1,dc69f6b12cd5fd7b,Shoes,Clothing,Shoes,39999.8,0.5,20000.0,19999.800000000003,49.99974999875,2025,5,19,Saturday,5e-06
2990,800,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-10-29,2,Card,0.35,Successful,7ee9eb8116f7502e,20f683d3b5037159,76fc10e1c42775ba,Shirt,Clothing,Shirt,2599.65,0.5,1300.0,1299.65,49.99326832458216,2025,10,44,Wednesday,0.0001346153846153846
2991,893,101,250000.0,Laptop,Electronics,offline,Delhi,2026-04-14,5,Netbanking,0.2,Successful,dd2dd1c8d1dabd6f,e50130f588585971,cc845a44ffeba9ae,Laptop,Electronics,Laptop,1249999.8,0.8,1000000.0,249999.80000000005,19.999987199997953,2026,4,16,Tuesday,1.6e-07
2992,282,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-12-17,3,Cash,0.2,Successful,6d4cbc6c6b79d58f,6a8e690787579d1e,f1163cfd8a211b32,Mixer Grinder,Home Appliances,Mixer Grinder,44999.8,0.7,31499.999999999996,13499.800000000007,29.99968888750618,2025,12,51,Wednesday,4.444444444444445e-06
2993,806,105,45000.0,Tv,Electronics,online,Chennai,2025-08-12,4,Card,0.2,Successful,1d567c4be1298314,eda0d066de0c3ca3,a97cc653582c69f2,TV,Electronics,TV,179999.8,0.8,144000.0,35999.79999999999,19.99991111101234,2025,8,33,Tuesday,1.1111111111111112e-06
2994,896,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-04-08,5,Cash,0.15,Successful,988b0e1b3c09b933,6687aa9c745c2405,b3733d877f9dc3c1,Dining Table,Furniture,Dining Table,249999.85,0.6,150000.0,99999.85,39.9999639999784,2025,4,15,Tuesday,6e-07
2995,819,105,45000.0,Tv,Electronics,offline,Chennai,2026-01-06,1,Cash,0.15,Successful,08563f25173d6f71,30b9b66b36331b70,20bafc18a2c61d95,TV,Electronics,TV,44999.85,0.8,36000.0,8999.849999999999,19.99973333244444,2026,1,2,Tuesday,3.3333333333333333e-06
2996,782,101,250000.0,Laptop,Electronics,offline,Chennai,2025-07-08,2,Upi,0.1,Successful,962b68ef78662bae,5aba4bfea51e53ab,f61e354762df439d,Laptop,Electronics,Laptop,499999.9,0.8,400000.0,99999.90000000002,19.999983999996804,2025,7,28,Tuesday,2.0000000000000002e-07
2997,104,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-05-24,2,Cash,0.1,Successful,c79de551ce332499,9c365e9ee2df4049,ae31f7e944a5972c,Refrigerator,Home Appliances,Refrigerator,129999.9,0.7,91000.0,38999.899999999994,29.99994615380473,2025,5,21,Saturday,7.692307692307693e-07
2998,525,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-11-02,5,Netbanking,0.35,Successful,99ac99862f3c2f2f,2cdfbc1c2d85db71,c43d7e6b1166bb10,Refrigerator,Home Appliances,Refrigerator,324999.65,0.7,227500.0,97499.65000000002,29.999924615303435,2025,11,44,Sunday,1.0769230769230769e-06
2999,760,105,45000.0,Tv,Electronics,online,Mumbai,2025-05-02,5,Netbanking,0.3,Successful,b0401fe9cbe31c92,715b8e51bad4f786,d79d55896dc63d8c,TV,Electronics,TV,224999.7,0.8,180000.0,44999.70000000001,19.999893333191114,2025,5,18,Friday,1.3333333333333332e-06
3000,487,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-11-11,2,Netbanking,0.25,Successful,cec8a99a7137ba2c,3a7b728ef5a581c7,f30a9afedf5f1f2d,Dining Table,Furniture,Dining Table,99999.75,0.6,60000.0,39999.75,39.999849999625,2025,11,46,Tuesday,2.5e-06
3001,352,103,1300.0,Shirt,Clothing,online,Delhi,2025-02-07,1,Card,0.1,Successful,8d41fd6ffe6e8b1a,0935dd901db9b311,91364aafd719578b,Shirt,Clothing,Shirt,1299.9,0.5,650.0,649.9000000000001,49.99615355027311,2025,2,6,Friday,7.692307692307693e-05
3002,698,103,1300.0,Shirt,Clothing,offline,Chennai,2026-02-14,2,Upi,0.4,Successful,56de6821dd71e817,c1a8bced4e872c5f,ca44fa44b87694f0,Shirt,Clothing,Shirt,2599.6,0.5,1300.0,1299.6,49.992306508693645,2026,2,7,Saturday,0.00015384615384615385
3003,636,106,80000.0,Sofa,Furniture,online,Mumbai,2026-02-03,3,Upi,0.1,Successful,f229529e5b2dc910,a9af33c5d1c793dc,d1ac05e1f28765c2,Sofa,Furniture,Sofa,239999.9,0.6,144000.0,95999.9,39.99997499998958,2026,2,6,Tuesday,4.1666666666666667e-07
3004,711,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-10-17,3,Cash,0.05,Successful,1830f936dffdd41f,fd8fa44ffc31b5ef,477993e2972a3521,Laptop,Electronics,Laptop,749999.95,0.8,600000.0,149999.94999999995,19.999994666666307,2025,10,42,Friday,6.666666666666667e-08
3005,857,106,80000.0,Sofa,Furniture,online,Bangalore,2025-06-07,5,Netbanking,0.35,Successful,46c828493355a1a9,561e82ae19e70269,a5787464baddb753,Sofa,Furniture,Sofa,399999.65,0.6,240000.0,159999.65000000002,39.99994749995406,2025,6,23,Saturday,8.75e-07
3006,998,105,45000.0,Tv,Electronics,online,Delhi,2025-07-30,3,Upi,0.25,Successful,e55cbab191cd1a0e,651a4c0a9ad9031e,762f1f108277d92c,TV,Electronics,TV,134999.75,0.8,108000.0,26999.75,19.999851851577503,2025,7,31,Wednesday,1.8518518518518519e-06
